TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated,number_of_TRGs,divergent_TRGs,validated_TRGs
"GO:0002376", "immune system process", 2.86856745479833, -0.111786561817444, -1.72922303007488, 2.51982799377572, -3.36267396450544, 1, 0, null, False,2,,group8809|group9097
"GO:0008150", "biological_process", 100, -1.89545970863345, -2.0858754026341, 4.06088662300466, -300, 1, 0, null, False,13,group2599|group2649|group7772|group8591,group1728|group7814|group8369|group8496|group8518|group8525|group8809|group9097|group9250
"GO:0008152", "metabolic process", 41.6376912378303, -7.26995414976202, -1.1832787184148, 3.68042617085815, -300, 1, 0, null, False,10,group2599|group2649|group7772|group8591,group1728|group7814|group8369|group8496|group9097|group9250
"GO:0009987", "cellular process", 67.9502781641168, 4.89749543712569, -4.57913405382372, 3.89309566609623, -300, 1, 0, null, False,10,group2599|group2649|group7772|group8591,group1728|group7814|group8369|group8496|group8809|group9097
"GO:0016043", "cellular component organization", 23.5048678720445, 4.73505726635894, -2.91825268509516, 3.43216726944259, -3.36267396450544, 0.958011024070351, 0, null, False,2,group2599,group8809
"GO:0031399", "regulation of protein modification process", 2.06015299026426, 3.8807271373656, 6.23695933052238, 2.37657695705651, -5.76271612559729, 0.768235805434044, 0, null, False,3,,group8496|group8809|group9097
"GO:0032268", "regulation of cellular protein metabolic process", 5.80667593880389, null, null, 2.82542611776782, -5.76271612559729, 0.727299457812989, 0.78145569, 31399, True,3,,group8496|group8809|group9097
"GO:0032501", "multicellular organismal process", 30.7892906815021, -5.99129649166944, -3.44069749522251, 3.54937115233318, -8.51065874028294, 1, 0, null, False,4,group2599,group7814|group8809|group9097
"GO:0032502", "developmental process", 24.6696801112656, -4.61505753178322, -2.19636702879848, 3.45316539252586, -5.70201143062377, 1, 0, null, False,4,group2599,group7814|group8809|group9097
"GO:0042886", "amide transport", 0.104311543810848, 0.648216368111849, -5.06463010679424, 1.11394335230684, -3.31315434400979, 0.92708237280821, 0, null, False,2,,group8518|group9250
"GO:0048534", "hematopoietic or lymphoid organ development", 0.817107093184979, -3.81835890563976, -4.46558485081887, 1.97772360528885, -3.36267396450544, 0.950498395997494, 0, null, False,2,,group8809|group9097
"GO:0002520", "immune system development", 0.817107093184979, null, null, 1.97772360528885, -3.36267396450544, 0.950498395997494, 0.71757289, 48534, True,2,,group8809|group9097
"GO:0050896", "response to stimulus", 23.5396383866481, 7.07005434430813, -1.84249896887117, 3.43280900503317, -3.36267396450544, 1, 0, null, False,2,group2599,group7814
"GO:0051179", "localization", 21.2621696801113, 5.95303479377128, -3.64188291699961, 3.38863396935179, -8.23498925535555, 1, 0, null, False,4,group2649,group8518|group8809|group9250
"GO:0065007", "biological regulation", 41.4551460361613, 6.46080385103861, -2.56847012144544, 3.67851837904011, -300, 1, 0, null, False,8,group2649,group1728|group7814|group8496|group8518|group8525|group8809|group9097
"GO:1901135", "carbohydrate derivative metabolic process", 4.44193324061196, -4.76599843996771, 2.33186733375781, 2.70926996097583, -3.31315434400979, 0.873504761125398, 0, null, False,2,,group1728|group8369
"GO:0007049", "cell cycle", 5.75452016689847, -6.91390746297399, -2.17513114165036, 2.82151352840477, -3.36267396450544, 0.977096581343024, 0.05755703, null, False,2,,group8809|group9097
"GO:0071840", "cellular component organization or biogenesis", 24.9826147426982, -5.96326294203816, -2.20309241374661, 3.45863784902565, -3.36267396450544, 0.968110271519178, 0.08736526, null, False,2,group2599,group8809
"GO:0050790", "regulation of catalytic activity", 5.14603616133519, 6.17276392186021, 2.13068571088735, 2.77305469336426, -2.37115230660872, 0.866505964174103, 0.15053187, null, False,2,,group8809|group9097
"GO:2000026", "regulation of multicellular organismal development", 2.39916550764951, 4.21324521165523, 1.90764882713396, 2.44247976906445, -3.31315434400979, 0.85203473312743, 0.1635524, null, False,2,,group1728|group8809
"GO:0045595", "regulation of cell differentiation", 2.39916550764951, null, null, 2.44247976906445, -2.25066765124344, 0.846032033836806, 0.71961899, 2000026, True,2,,group1728|group8809
"GO:0070647", "protein modification by small protein conjugation or removal", 3.03372739916551, -3.41224942505111, 6.48675876270319, 2.54406804435028, -3.30759003098983, 0.817487089505213, 0.17476768, null, False,2,,group7814|group8496
"GO:0009058", "biosynthetic process", 11.9784422809458, -5.77341886799772, 3.72062232002802, 3.13956426617585, -3.93827141051449, 0.855173412915124, 0.19531546, null, False,3,group7772|group8591,group7814
"GO:0009056", "catabolic process", 8.59700973574409, -5.78229635300116, 2.92866472180257, 2.99563519459755, -2.57075367486405, 0.865514333897296, 0.22350095, null, False,2,,group8369|group8496
"GO:0034613", "cellular protein localization", 4.58101529902643, 1.98103088327266, -5.06469433664896, 2.72263392253381, -3.12879244113338, 0.848955698712612, 0.24506514, null, False,3,,group8518|group8809|group9250
"GO:0070727", "cellular macromolecule localization", 5.05041724617524, null, null, 2.76492298464989, -5.31927453324381, 0.848323160278228, 0.74936546, 34613, True,3,,group8518|group8809|group9250
"GO:0051649", "establishment of localization in cell", 7.20618915159944, null, null, 2.91907809237607, -3.31315434400979, 0.845317453116521, 0.77934069, 34613, True,2,,group8518|group9250
"GO:0008104", "protein localization", 6.52816411682893, null, null, 2.87621784059164, -2.48013650011504, 0.873603672495488, 0.79581182, 34613, True,3,,group8518|group8809|group9250
"GO:0046907", "intracellular transport", 5.97183588317107, null, null, 2.83758843823551, -1.8105374947739, 0.849148931235831, 0.80331213, 34613, True,2,,group8518|group9250
"GO:0045184", "establishment of protein localization", 4.57232267037552, null, null, 2.72181061521255, -2.40521998654543, 0.868947202591833, 0.82708274, 34613, True,2,,group8518|group9250
"GO:0046483", "heterocycle metabolic process", 13.2041029207232, -3.68992566138347, 4.30053985489143, 3.18184358794477, -3.36267396450544, 0.824888553037602, 0.24662949, null, False,2,group2599,group7814
"GO:0050794", "regulation of cellular process", 34.5184283727399, 4.69798874305703, 4.10449260924671, 3.59900923982334, -300, 0.761315323353024, 0.25972128, null, False,7,group2649,group1728|group7814|group8496|group8525|group8809|group9097
"GO:0065009", "regulation of molecular function", 5.94575799721836, 5.48418139805001, 1.85489085110307, 2.83569057149243, -3.36267396450544, 0.862892204942191, 0.2653109, null, False,2,,group8809|group9097
"GO:0044248", "cellular catabolic process", 7.15403337969402, -5.23752557580823, 3.1259257690955, 2.91592721169712, -3.30759003098983, 0.834745911137461, 0.28548751, null, False,2,,group8369|group8496
"GO:1901575", "organic substance catabolic process", 7.51912378303199, null, null, 2.93751789201735, -2.663425371476, 0.847680773344866, 0.85845515, 44248, True,2,,group8369|group8496
